Chromosome	Start	End
NMEL_chr_11	843765	843805
NMEL_chr_11	849653	849693
NMEL_chr_11	853709	853749
NMEL_chr_11	859299	859339
NMEL_chr_11	861981	862021
NMEL_chr_11	875850	875890
NMEL_chr_11	880851	880891
NMEL_chr_11	881975	882015
NMEL_chr_11	893840	893880
NMEL_chr_11	901824	901864
NMEL_chr_11	924344	924384
NMEL_chr_11	927658	927698
NMEL_chr_11	944724	944764
NMEL_chr_11	947513	947553
NMEL_chr_11	955184	955224
NMEL_chr_11	958191	958231
NMEL_chr_11	960749	960789
NMEL_chr_11	963166	963206
NMEL_chr_11	981773	981813
NMEL_chr_11	1000776	1000816
NMEL_chr_11	1005031	1005071
NMEL_chr_11	1006839	1006879
NMEL_chr_11	1011491	1011531
NMEL_chr_11	1015786	1015826
NMEL_chr_11	1021459	1021499
NMEL_chr_11	1026725	1026765
NMEL_chr_11	1029729	1029769
NMEL_chr_11	1032389	1032429
NMEL_chr_11	1033985	1034025
NMEL_chr_11	1036607	1036647
NMEL_chr_11	1038991	1039031
NMEL_chr_11	1039920	1039960
NMEL_chr_11	1042199	1042239
NMEL_chr_11	1051385	1051425
NMEL_chr_11	1052689	1052729
NMEL_chr_11	1054846	1054886
NMEL_chr_11	1058178	1058218
NMEL_chr_11	1059741	1059781
NMEL_chr_11	1062670	1062710
NMEL_chr_11	1068710	1068750
NMEL_chr_11	1072672	1072712
NMEL_chr_11	1075963	1076003
NMEL_chr_11	1079952	1079992
NMEL_chr_11	1083025	1083065
NMEL_chr_11	1089959	1089999
NMEL_chr_11	1096228	1096268
NMEL_chr_11	1107659	1107699
NMEL_chr_11	1125430	1125470
NMEL_chr_11	1127260	1127300
NMEL_chr_11	1135063	1135103
NMEL_chr_11	1142121	1142161
NMEL_chr_11	1147823	1147863
NMEL_chr_11	1163809	1163849
NMEL_chr_11	1166342	1166382
NMEL_chr_11	1168370	1168410
NMEL_chr_11	1174380	1174420
NMEL_chr_11	1181400	1181440
NMEL_chr_11	1182877	1182917
NMEL_chr_11	1184694	1184734
NMEL_chr_11	1190618	1190658
NMEL_chr_11	1196052	1196092
NMEL_chr_11	1199576	1199616
NMEL_chr_11	1211090	1211130
NMEL_chr_11	1215356	1215396
NMEL_chr_11	1219771	1219811
NMEL_chr_11	1221496	1221536
NMEL_chr_11	1223576	1223616
NMEL_chr_11	1230402	1230442
NMEL_chr_11	1231365	1231405
NMEL_chr_11	1232927	1232967
NMEL_chr_11	1234838	1234878
NMEL_chr_11	1267977	1268017
NMEL_chr_11	1270813	1270853
NMEL_chr_11	1274468	1274508
NMEL_chr_11	1277206	1277246
NMEL_chr_11	1287711	1287751
NMEL_chr_11	1290462	1290502
NMEL_chr_11	1292220	1292260
NMEL_chr_11	1298468	1298508
NMEL_chr_11	1304615	1304655
NMEL_chr_11	1332717	1332757
NMEL_chr_11	1335539	1335579
NMEL_chr_11	1336930	1336970
NMEL_chr_11	1340092	1340132
NMEL_chr_11	1346354	1346394
NMEL_chr_11	1352802	1352842
NMEL_chr_11	1357970	1358010
NMEL_chr_11	1359149	1359189
NMEL_chr_11	1363537	1363577
NMEL_chr_11	1377438	1377478
NMEL_chr_11	1381814	1381854
NMEL_chr_11	1385138	1385178
NMEL_chr_11	1396643	1396683
NMEL_chr_11	1408192	1408232
NMEL_chr_11	1415915	1415955
NMEL_chr_11	1420786	1420826
NMEL_chr_11	1433905	1433945
NMEL_chr_11	1449778	1449818
NMEL_chr_11	1456268	1456308
NMEL_chr_11	1457236	1457276
NMEL_chr_11	1461104	1461144
NMEL_chr_11	1465664	1465704
NMEL_chr_11	1469764	1469804
NMEL_chr_11	1471446	1471486
NMEL_chr_11	1472999	1473039
NMEL_chr_11	1475335	1475375
NMEL_chr_11	1481320	1481360
NMEL_chr_11	1489259	1489299
NMEL_chr_11	1491451	1491491
NMEL_chr_11	1494938	1494978
NMEL_chr_11	1496218	1496258
NMEL_chr_11	1509060	1509100
NMEL_chr_11	1514183	1514223
NMEL_chr_11	1524562	1524602
NMEL_chr_11	1527793	1527833
NMEL_chr_11	1531083	1531123
NMEL_chr_11	1536496	1536536
NMEL_chr_11	1543265	1543305
NMEL_chr_11	1548016	1548056
NMEL_chr_11	1550615	1550655
NMEL_chr_11	1552776	1552816
NMEL_chr_11	1558508	1558548
NMEL_chr_11	1560107	1560147
NMEL_chr_11	1568895	1568935
NMEL_chr_11	1572490	1572530
NMEL_chr_11	1577632	1577672
NMEL_chr_11	1579047	1579087
NMEL_chr_11	1584769	1584809
NMEL_chr_11	1594036	1594076
NMEL_chr_11	1602870	1602910
NMEL_chr_11	1608290	1608330
NMEL_chr_11	1614801	1614841
NMEL_chr_11	1620877	1620917
NMEL_chr_11	1626088	1626128
NMEL_chr_11	1649149	1649189
NMEL_chr_11	1654306	1654346
NMEL_chr_11	1656389	1656429
NMEL_chr_11	1657920	1657960
NMEL_chr_11	1662560	1662600
NMEL_chr_11	1666003	1666043
NMEL_chr_11	1675190	1675230
NMEL_chr_11	1681956	1681996
NMEL_chr_11	1685193	1685233
NMEL_chr_11	1688221	1688261
NMEL_chr_11	1690284	1690324
NMEL_chr_11	1691974	1692014
NMEL_chr_11	1694397	1694437
NMEL_chr_11	1696779	1696819
NMEL_chr_11	1697854	1697894
NMEL_chr_11	1699454	1699494
NMEL_chr_11	1704536	1704576
NMEL_chr_11	1729651	1729691
NMEL_chr_11	1744343	1744383
NMEL_chr_11	1753826	1753866
NMEL_chr_11	1757991	1758031
NMEL_chr_11	1759941	1759981
NMEL_chr_11	1763943	1763983
NMEL_chr_11	1766473	1766513
NMEL_chr_11	1767563	1767603
NMEL_chr_11	1771003	1771043
NMEL_chr_11	1771970	1772010
NMEL_chr_11	1781849	1781889
NMEL_chr_11	1794645	1794685
NMEL_chr_11	1799612	1799652
NMEL_chr_11	1803626	1803666
NMEL_chr_11	1805386	1805426
NMEL_chr_11	1811688	1811728
NMEL_chr_11	1821645	1821685
NMEL_chr_11	1824987	1825027
NMEL_chr_11	1829233	1829273
NMEL_chr_11	1834916	1834956
NMEL_chr_11	1841749	1841789
NMEL_chr_11	1844617	1844657
NMEL_chr_11	1846003	1846043
NMEL_chr_11	1852546	1852586
NMEL_chr_11	1859185	1859225
NMEL_chr_11	1866999	1867039
NMEL_chr_11	1869572	1869612
NMEL_chr_11	1879911	1879951
NMEL_chr_11	1880718	1880758
NMEL_chr_11	1884447	1884487
NMEL_chr_11	1886178	1886218
NMEL_chr_11	1888150	1888190
NMEL_chr_11	1890593	1890633
NMEL_chr_11	1893010	1893050
NMEL_chr_11	1896418	1896458
NMEL_chr_11	1898935	1898975
NMEL_chr_11	1900785	1900825
NMEL_chr_11	1906337	1906377
NMEL_chr_11	1908539	1908579
NMEL_chr_11	1914964	1915004
NMEL_chr_11	1916734	1916774
NMEL_chr_11	1918008	1918048
NMEL_chr_11	1930412	1930452
NMEL_chr_11	1935259	1935299
NMEL_chr_11	1942318	1942358
NMEL_chr_11	1948002	1948042
NMEL_chr_11	1960940	1960980
NMEL_chr_11	1963977	1964017
NMEL_chr_11	1969491	1969531
NMEL_chr_11	1976831	1976871
NMEL_chr_11	1996629	1996669
NMEL_chr_11	1998944	1998984
NMEL_chr_11	2006824	2006864
NMEL_chr_11	2015266	2015306
NMEL_chr_11	2017005	2017045
NMEL_chr_11	2026694	2026734
NMEL_chr_11	2029655	2029695
NMEL_chr_11	2034156	2034196
NMEL_chr_11	2036327	2036367
NMEL_chr_11	2038933	2038973
NMEL_chr_11	2043090	2043130
NMEL_chr_11	2044100	2044140
NMEL_chr_11	2045811	2045851
NMEL_chr_11	2047045	2047085
NMEL_chr_11	2048239	2048279
NMEL_chr_11	2049551	2049591
NMEL_chr_11	2051297	2051337
NMEL_chr_11	2052884	2052924
NMEL_chr_11	2056720	2056760
NMEL_chr_11	2060608	2060648
NMEL_chr_11	2062538	2062578
NMEL_chr_11	2065813	2065853
NMEL_chr_11	2068729	2068769
NMEL_chr_11	2071629	2071669
NMEL_chr_11	2077026	2077066
NMEL_chr_11	2080887	2080927
NMEL_chr_11	2082625	2082665
NMEL_chr_11	2088300	2088340
NMEL_chr_11	2095956	2095996
NMEL_chr_11	2098502	2098542
NMEL_chr_11	2101746	2101786
NMEL_chr_11	2103378	2103418
NMEL_chr_11	2105895	2105935
NMEL_chr_11	2107754	2107794
NMEL_chr_11	2111909	2111949
NMEL_chr_11	2119394	2119434
NMEL_chr_11	2121200	2121240
NMEL_chr_11	2124282	2124322
NMEL_chr_11	2127519	2127559
NMEL_chr_11	2129131	2129171
NMEL_chr_11	2130942	2130982
NMEL_chr_11	2135942	2135982
NMEL_chr_11	2141343	2141383
NMEL_chr_11	2142792	2142832
NMEL_chr_11	2146799	2146839
NMEL_chr_11	2150159	2150199
NMEL_chr_11	2154047	2154087
NMEL_chr_11	2166847	2166887
NMEL_chr_11	2168858	2168898
NMEL_chr_11	2175532	2175572
NMEL_chr_11	2185830	2185870
NMEL_chr_11	2191522	2191562
NMEL_chr_11	2193244	2193284
NMEL_chr_11	2194496	2194536
NMEL_chr_11	2204673	2204713
NMEL_chr_11	2205819	2205859
NMEL_chr_11	2215367	2215407
NMEL_chr_11	2234852	2234892
NMEL_chr_11	2242637	2242677
NMEL_chr_11	2244580	2244620
NMEL_chr_11	2249842	2249882
NMEL_chr_11	2252393	2252433
NMEL_chr_11	2254643	2254683
NMEL_chr_11	2263791	2263831
NMEL_chr_11	2269203	2269243
NMEL_chr_11	2273147	2273187
NMEL_chr_11	2281226	2281266
NMEL_chr_11	2317491	2317531
NMEL_chr_11	2332692	2332732
NMEL_chr_11	2339164	2339204
NMEL_chr_11	2344383	2344423
NMEL_chr_11	2368910	2368950
NMEL_chr_11	2371570	2371610
NMEL_chr_11	2375001	2375041
NMEL_chr_11	2377184	2377224
NMEL_chr_11	2399869	2399909
NMEL_chr_11	2402237	2402277
NMEL_chr_11	2409870	2409910
NMEL_chr_11	2412111	2412151
NMEL_chr_11	2417376	2417416
NMEL_chr_11	2442107	2442147
NMEL_chr_11	2446517	2446557
NMEL_chr_11	2452222	2452262
NMEL_chr_11	2453697	2453737
NMEL_chr_11	2455276	2455316
NMEL_chr_11	2458522	2458562
NMEL_chr_11	2464976	2465016
NMEL_chr_11	2482096	2482136
NMEL_chr_11	2492603	2492643
NMEL_chr_11	2496429	2496469
NMEL_chr_11	2499624	2499664
NMEL_chr_11	2506778	2506818
NMEL_chr_11	2512912	2512952
NMEL_chr_11	2518937	2518977
NMEL_chr_11	2539323	2539363
NMEL_chr_11	2549190	2549230
NMEL_chr_11	2554995	2555035
NMEL_chr_11	2557451	2557491
NMEL_chr_11	2562917	2562957
NMEL_chr_11	2568894	2568934
NMEL_chr_11	2574215	2574255
NMEL_chr_11	2579227	2579267
NMEL_chr_11	2590724	2590764
NMEL_chr_11	2592724	2592764
NMEL_chr_11	2601039	2601079
NMEL_chr_11	2604213	2604253
NMEL_chr_11	2610513	2610553
NMEL_chr_11	2612126	2612166
NMEL_chr_11	2614519	2614559
NMEL_chr_11	2626445	2626485
NMEL_chr_11	2632198	2632238
NMEL_chr_11	2644398	2644438
NMEL_chr_11	2658298	2658338
NMEL_chr_11	2675907	2675947
NMEL_chr_11	2691898	2691938
NMEL_chr_11	2706879	2706919
NMEL_chr_11	2709294	2709334
NMEL_chr_11	2714986	2715026
NMEL_chr_11	2717878	2717918
NMEL_chr_11	2729091	2729131
NMEL_chr_11	2734579	2734619
NMEL_chr_11	2737909	2737949
NMEL_chr_11	2746452	2746492
NMEL_chr_11	2748118	2748158
NMEL_chr_11	2759030	2759070
NMEL_chr_11	2763365	2763405
NMEL_chr_11	2767384	2767424
NMEL_chr_11	2770909	2770949
NMEL_chr_11	2773626	2773666
NMEL_chr_11	2777635	2777675
NMEL_chr_11	2784699	2784739
NMEL_chr_11	2794286	2794326
NMEL_chr_11	2795504	2795544
NMEL_chr_11	2797697	2797737
NMEL_chr_11	2799535	2799575
NMEL_chr_11	2813647	2813687
NMEL_chr_11	2819859	2819899
NMEL_chr_11	2826317	2826357
NMEL_chr_11	2826977	2827017
NMEL_chr_11	2830762	2830802
NMEL_chr_11	2839080	2839120
NMEL_chr_11	2841379	2841419
NMEL_chr_11	2849017	2849057
NMEL_chr_11	2851505	2851545
NMEL_chr_11	2864239	2864279
NMEL_chr_11	2865413	2865453
NMEL_chr_11	2872237	2872277
NMEL_chr_11	2875563	2875603
NMEL_chr_11	2877414	2877454
NMEL_chr_11	2882230	2882270
NMEL_chr_11	2883131	2883171
NMEL_chr_11	2884892	2884932
NMEL_chr_11	2886862	2886902
NMEL_chr_11	2890558	2890598
NMEL_chr_11	2904298	2904338
NMEL_chr_11	2907771	2907811
NMEL_chr_11	2909265	2909305
NMEL_chr_11	2920410	2920450
NMEL_chr_11	2925650	2925690
NMEL_chr_11	2929142	2929182
NMEL_chr_11	2931810	2931850
NMEL_chr_11	2933905	2933945
NMEL_chr_11	2942596	2942636
NMEL_chr_11	2943610	2943650
NMEL_chr_11	2947056	2947096
NMEL_chr_11	2958504	2958544
NMEL_chr_11	2966353	2966393
NMEL_chr_11	2972658	2972698
NMEL_chr_11	2976225	2976265
NMEL_chr_11	2977730	2977770
NMEL_chr_11	2978911	2978951
NMEL_chr_11	2996917	2996957
NMEL_chr_11	2999557	2999597
NMEL_chr_11	3001166	3001206
NMEL_chr_11	3014220	3014260
NMEL_chr_11	3017854	3017894
NMEL_chr_11	3018983	3019023
NMEL_chr_11	3021055	3021095
NMEL_chr_11	3023063	3023103
NMEL_chr_11	3025557	3025597
NMEL_chr_11	3028852	3028892
NMEL_chr_11	3036326	3036366
NMEL_chr_11	3040323	3040363
NMEL_chr_11	3042434	3042474
NMEL_chr_11	3043574	3043614
NMEL_chr_11	3046868	3046908
NMEL_chr_11	3054221	3054261
NMEL_chr_11	3057052	3057092
NMEL_chr_11	3059591	3059631
NMEL_chr_11	3066918	3066958
NMEL_chr_11	3071641	3071681
NMEL_chr_11	3082844	3082884
NMEL_chr_11	3084130	3084170
NMEL_chr_11	3085712	3085752
NMEL_chr_11	3095527	3095567
NMEL_chr_11	3100479	3100519
NMEL_chr_11	3111406	3111446
NMEL_chr_11	3120541	3120581
NMEL_chr_11	3122221	3122261
NMEL_chr_11	3125591	3125631
NMEL_chr_11	3140364	3140404
NMEL_chr_11	3147385	3147425
NMEL_chr_11	3150509	3150549
NMEL_chr_11	3159861	3159901
NMEL_chr_11	3161432	3161472
NMEL_chr_11	3166302	3166342
NMEL_chr_11	3178733	3178773
NMEL_chr_11	3182459	3182499
NMEL_chr_11	3185724	3185764
NMEL_chr_11	3190373	3190413
NMEL_chr_11	3198215	3198255
NMEL_chr_11	3199337	3199377
NMEL_chr_11	3202277	3202317
NMEL_chr_11	3203539	3203579
NMEL_chr_11	3206890	3206930
NMEL_chr_11	3208427	3208467
NMEL_chr_11	3211546	3211586
NMEL_chr_11	3223224	3223264
NMEL_chr_11	3225188	3225228
NMEL_chr_11	3236895	3236935
NMEL_chr_11	3238929	3238969
NMEL_chr_11	3245779	3245819
NMEL_chr_11	3249251	3249291
NMEL_chr_11	3257728	3257768
NMEL_chr_11	3266080	3266120
NMEL_chr_11	3272133	3272173
NMEL_chr_11	3275433	3275473
NMEL_chr_11	3276366	3276406
NMEL_chr_11	3278658	3278698
NMEL_chr_11	3290707	3290747
NMEL_chr_11	3298275	3298315
NMEL_chr_11	3300446	3300486
NMEL_chr_11	3307449	3307489
NMEL_chr_11	3312085	3312125
NMEL_chr_11	3315265	3315305
NMEL_chr_11	3317298	3317338
NMEL_chr_11	3320823	3320863
NMEL_chr_11	3322666	3322706
NMEL_chr_11	3325947	3325987
NMEL_chr_11	3329372	3329412
NMEL_chr_11	3336155	3336195
NMEL_chr_11	3340264	3340304
NMEL_chr_11	3341792	3341832
NMEL_chr_11	3344605	3344645
NMEL_chr_11	3355201	3355241
NMEL_chr_11	3364419	3364459
NMEL_chr_11	3372981	3373021
NMEL_chr_11	3382504	3382544
NMEL_chr_11	3383945	3383985
NMEL_chr_11	3387314	3387354
NMEL_chr_11	3399106	3399146
NMEL_chr_11	3402820	3402860
NMEL_chr_11	3419025	3419065
NMEL_chr_11	3424796	3424836
NMEL_chr_11	3428428	3428468
NMEL_chr_11	3432347	3432387
NMEL_chr_11	3435929	3435969
NMEL_chr_11	3439788	3439828
NMEL_chr_11	3445228	3445268
NMEL_chr_11	3449973	3450013
NMEL_chr_11	3451146	3451186
NMEL_chr_11	3453180	3453220
NMEL_chr_11	3467408	3467448
NMEL_chr_11	3475531	3475571
NMEL_chr_11	3477469	3477509
NMEL_chr_11	3482837	3482877
NMEL_chr_11	3485723	3485763
NMEL_chr_11	3490567	3490607
NMEL_chr_11	3493655	3493695
NMEL_chr_11	3496892	3496932
NMEL_chr_11	3503766	3503806
NMEL_chr_11	3509511	3509551
NMEL_chr_11	3511262	3511302
NMEL_chr_11	3518498	3518538
NMEL_chr_11	3522862	3522902
NMEL_chr_11	3529262	3529302
NMEL_chr_11	3532087	3532127
NMEL_chr_11	3539435	3539475
NMEL_chr_11	3540601	3540641
NMEL_chr_11	3543201	3543241
NMEL_chr_11	3546958	3546998
NMEL_chr_11	3553529	3553569
NMEL_chr_11	3562544	3562584
NMEL_chr_11	3572999	3573039
NMEL_chr_11	3581251	3581291
NMEL_chr_11	3582985	3583025
NMEL_chr_11	3599242	3599282
NMEL_chr_11	3603673	3603713
NMEL_chr_11	3605804	3605844
NMEL_chr_11	3609809	3609849
NMEL_chr_11	3620673	3620713
NMEL_chr_11	3635725	3635765
NMEL_chr_11	3656311	3656351
NMEL_chr_11	3658645	3658685
NMEL_chr_11	3669766	3669806
NMEL_chr_11	3679692	3679732
NMEL_chr_11	3688460	3688500
NMEL_chr_11	3690301	3690341
NMEL_chr_11	3700767	3700807
NMEL_chr_11	3709512	3709552
NMEL_chr_11	3731107	3731147
NMEL_chr_11	3740828	3740868
NMEL_chr_11	3749716	3749756
NMEL_chr_11	3752529	3752569
NMEL_chr_11	3762011	3762051
NMEL_chr_11	3772067	3772107
NMEL_chr_11	3780920	3780960
NMEL_chr_11	3783769	3783809
NMEL_chr_11	3797035	3797075
NMEL_chr_11	3810750	3810790
NMEL_chr_11	3817668	3817708
NMEL_chr_11	3831512	3831552
NMEL_chr_11	3835634	3835674
NMEL_chr_11	3838983	3839023
NMEL_chr_11	3844094	3844134
NMEL_chr_11	3845042	3845082
NMEL_chr_11	3857164	3857204
NMEL_chr_11	3876470	3876510
NMEL_chr_11	3877736	3877776
NMEL_chr_11	3898419	3898459
NMEL_chr_11	3902037	3902077
NMEL_chr_11	3913632	3913672
NMEL_chr_11	3915211	3915251
NMEL_chr_11	3916568	3916608
NMEL_chr_11	3918532	3918572
NMEL_chr_11	3921643	3921683
NMEL_chr_11	3923501	3923541
NMEL_chr_11	3926746	3926786
NMEL_chr_11	3933433	3933473
NMEL_chr_11	3935477	3935517
NMEL_chr_11	3936736	3936776
NMEL_chr_11	3945113	3945153
NMEL_chr_11	3947511	3947551
NMEL_chr_11	3951130	3951170
NMEL_chr_11	3953784	3953824
NMEL_chr_11	3955189	3955229
NMEL_chr_11	3957171	3957211
NMEL_chr_11	3961072	3961112
NMEL_chr_11	3962476	3962516
NMEL_chr_11	3970545	3970585
NMEL_chr_11	3971844	3971884
NMEL_chr_11	3974988	3975028
NMEL_chr_11	3980340	3980380
NMEL_chr_11	3987188	3987228
NMEL_chr_11	4002689	4002729
NMEL_chr_11	4007033	4007073
NMEL_chr_11	4009599	4009639
NMEL_chr_11	4011512	4011552
NMEL_chr_11	4016247	4016287
NMEL_chr_11	4018634	4018674
NMEL_chr_11	4021142	4021182
NMEL_chr_11	4022240	4022280
NMEL_chr_11	4030634	4030674
NMEL_chr_11	4036640	4036680
NMEL_chr_11	4046872	4046912
NMEL_chr_11	4054431	4054471
NMEL_chr_11	4075991	4076031
NMEL_chr_11	4085370	4085410
NMEL_chr_11	4087684	4087724
NMEL_chr_11	4099468	4099508
NMEL_chr_11	4102084	4102124
NMEL_chr_11	4103641	4103681
NMEL_chr_11	4112002	4112042
NMEL_chr_11	4114033	4114073
NMEL_chr_11	4124726	4124766
NMEL_chr_11	4128647	4128687
NMEL_chr_11	4131366	4131406
NMEL_chr_11	4134654	4134694
NMEL_chr_11	4139134	4139174
NMEL_chr_11	4141715	4141755
NMEL_chr_11	4145758	4145798
NMEL_chr_11	4150105	4150145
NMEL_chr_11	4151929	4151969
NMEL_chr_11	4160857	4160897
NMEL_chr_11	4164066	4164106
NMEL_chr_11	4165808	4165848
NMEL_chr_11	4171473	4171513
NMEL_chr_11	4172634	4172674
NMEL_chr_11	4175769	4175809
NMEL_chr_11	4180504	4180544
NMEL_chr_11	4182180	4182220
NMEL_chr_11	4184880	4184920
NMEL_chr_11	4193773	4193813
NMEL_chr_11	4199805	4199845
NMEL_chr_11	4200720	4200760
NMEL_chr_11	4203751	4203791
NMEL_chr_11	4205737	4205777
NMEL_chr_11	4215010	4215050
NMEL_chr_11	4217143	4217183
NMEL_chr_11	4218253	4218293
NMEL_chr_11	4224299	4224339
NMEL_chr_11	4227329	4227369
NMEL_chr_11	4238994	4239034
NMEL_chr_11	4241330	4241370
NMEL_chr_11	4251858	4251898
NMEL_chr_11	4255152	4255192
NMEL_chr_11	4256343	4256383
NMEL_chr_11	4260432	4260472
NMEL_chr_11	4263444	4263484
NMEL_chr_11	4272834	4272874
NMEL_chr_11	4297422	4297462
NMEL_chr_11	4306160	4306200
NMEL_chr_11	4307395	4307435
NMEL_chr_11	4309839	4309879
NMEL_chr_11	4320009	4320049
NMEL_chr_11	4321596	4321636
NMEL_chr_11	4325315	4325355
NMEL_chr_11	4329053	4329093
NMEL_chr_11	4333787	4333827
NMEL_chr_11	4337356	4337396
NMEL_chr_11	4339372	4339412
NMEL_chr_11	4342856	4342896
NMEL_chr_11	4346710	4346750
NMEL_chr_11	4349430	4349470
NMEL_chr_11	4362215	4362255
NMEL_chr_11	4364191	4364231
NMEL_chr_11	4369137	4369177
NMEL_chr_11	4390868	4390908
NMEL_chr_11	4392298	4392338
NMEL_chr_11	4405029	4405069
NMEL_chr_11	4407837	4407877
NMEL_chr_11	4410598	4410638
NMEL_chr_11	4412496	4412536
NMEL_chr_11	4414123	4414163
NMEL_chr_11	4418956	4418996
NMEL_chr_11	4422985	4423025
NMEL_chr_11	4426306	4426346
NMEL_chr_11	4430609	4430649
NMEL_chr_11	4434443	4434483
NMEL_chr_11	4436095	4436135
NMEL_chr_11	4440491	4440531
NMEL_chr_11	4443885	4443925
NMEL_chr_11	4445860	4445900
NMEL_chr_11	4449113	4449153
NMEL_chr_11	4464237	4464277
NMEL_chr_11	4467066	4467106
NMEL_chr_11	4468496	4468536
NMEL_chr_11	4474044	4474084
NMEL_chr_11	4476546	4476586
NMEL_chr_11	4478191	4478231
NMEL_chr_11	4479740	4479780
NMEL_chr_11	4486822	4486862
NMEL_chr_11	4488145	4488185
NMEL_chr_11	4489418	4489458
NMEL_chr_11	4497729	4497769
NMEL_chr_11	4509581	4509621
NMEL_chr_11	4511808	4511848
NMEL_chr_11	4525224	4525264
NMEL_chr_11	4529619	4529659
NMEL_chr_11	4532034	4532074
NMEL_chr_11	4547098	4547138
NMEL_chr_11	4551646	4551686
NMEL_chr_11	4555633	4555673
NMEL_chr_11	4558929	4558969
NMEL_chr_11	4564011	4564051
NMEL_chr_11	4567996	4568036
NMEL_chr_11	4578632	4578672
NMEL_chr_11	4583382	4583422
NMEL_chr_11	4586617	4586657
NMEL_chr_11	4602373	4602413
NMEL_chr_11	4603970	4604010
NMEL_chr_11	4609502	4609542
NMEL_chr_11	4618965	4619005
NMEL_chr_11	4620581	4620621
NMEL_chr_11	4626556	4626596
NMEL_chr_11	4631349	4631389
NMEL_chr_11	4640618	4640658
NMEL_chr_11	4655378	4655418
NMEL_chr_11	4661617	4661657
NMEL_chr_11	4663032	4663072
NMEL_chr_11	4665466	4665506
NMEL_chr_11	4672118	4672158
NMEL_chr_11	4676164	4676204
NMEL_chr_11	4682683	4682723
NMEL_chr_11	4695370	4695410
NMEL_chr_11	4698876	4698916
NMEL_chr_11	4702433	4702473
NMEL_chr_11	4707232	4707272
NMEL_chr_11	4709219	4709259
NMEL_chr_11	4710352	4710392
NMEL_chr_11	4714040	4714080
NMEL_chr_11	4722525	4722565
NMEL_chr_11	4730587	4730627
NMEL_chr_11	4733205	4733245
NMEL_chr_11	4738783	4738823
NMEL_chr_11	4742402	4742442
NMEL_chr_11	4750577	4750617
NMEL_chr_11	4760024	4760064
NMEL_chr_11	4767807	4767847
NMEL_chr_11	4774525	4774565
NMEL_chr_11	4781475	4781515
NMEL_chr_11	4786082	4786122
NMEL_chr_11	4792157	4792197
NMEL_chr_11	4799388	4799428
NMEL_chr_11	4803718	4803758
NMEL_chr_11	4807137	4807177
NMEL_chr_11	4809021	4809061
NMEL_chr_11	4815658	4815698
NMEL_chr_11	4818556	4818596
NMEL_chr_11	4820639	4820679
NMEL_chr_11	4824634	4824674
NMEL_chr_11	4827820	4827860
NMEL_chr_11	4832446	4832486
NMEL_chr_11	4840982	4841022
NMEL_chr_11	4846340	4846380
NMEL_chr_11	4850411	4850451
NMEL_chr_11	4852529	4852569
NMEL_chr_11	4854638	4854678
NMEL_chr_11	4858887	4858927
NMEL_chr_11	4874962	4875002
NMEL_chr_11	4883555	4883595
NMEL_chr_11	4899111	4899151
NMEL_chr_11	4900748	4900788
NMEL_chr_11	4905965	4906005
NMEL_chr_11	4914119	4914159
NMEL_chr_11	4916949	4916989
NMEL_chr_11	4922449	4922489
NMEL_chr_11	4948423	4948463
NMEL_chr_11	4956295	4956335
NMEL_chr_11	4971282	4971322
NMEL_chr_11	4978159	4978199
NMEL_chr_11	4979713	4979753
NMEL_chr_11	4984359	4984399
NMEL_chr_11	4985837	4985877
NMEL_chr_11	4988457	4988497
NMEL_chr_11	4991200	4991240
NMEL_chr_11	4993652	4993692
NMEL_chr_11	4995571	4995611
NMEL_chr_11	5003192	5003232
NMEL_chr_11	5005501	5005541
NMEL_chr_11	5009295	5009335
NMEL_chr_11	5013071	5013111
NMEL_chr_11	5014401	5014441
NMEL_chr_11	5015928	5015968
NMEL_chr_11	5018085	5018125
NMEL_chr_11	5021437	5021477
NMEL_chr_11	5027887	5027927
NMEL_chr_11	5034303	5034343
NMEL_chr_11	5046651	5046691
NMEL_chr_11	5052101	5052141
NMEL_chr_11	5068198	5068238
NMEL_chr_11	5080621	5080661
NMEL_chr_11	5083565	5083605
NMEL_chr_11	5106127	5106167
NMEL_chr_11	5123513	5123553
NMEL_chr_11	5138677	5138717
NMEL_chr_11	5140566	5140606
NMEL_chr_11	5145846	5145886
NMEL_chr_11	5158118	5158158
NMEL_chr_11	5171621	5171661
NMEL_chr_11	5173750	5173790
NMEL_chr_11	5176505	5176545
NMEL_chr_11	5178761	5178801
NMEL_chr_11	5189871	5189911
NMEL_chr_11	5221762	5221802
NMEL_chr_11	5223951	5223991
NMEL_chr_11	5227804	5227844
NMEL_chr_11	5237381	5237421
NMEL_chr_11	5252329	5252369
NMEL_chr_11	5257968	5258008
NMEL_chr_11	5270711	5270751
NMEL_chr_11	5274710	5274750
NMEL_chr_11	5294054	5294094
NMEL_chr_11	5304594	5304634
NMEL_chr_11	5319268	5319308
NMEL_chr_11	5323634	5323674
NMEL_chr_11	5330644	5330684
NMEL_chr_11	5349525	5349565
NMEL_chr_11	5355933	5355973
NMEL_chr_11	5379444	5379484
NMEL_chr_11	5380535	5380575
NMEL_chr_11	5405758	5405798
NMEL_chr_11	5407076	5407116
NMEL_chr_11	5425578	5425618
NMEL_chr_11	5427825	5427865
NMEL_chr_11	5440734	5440774
NMEL_chr_11	5442373	5442413
NMEL_chr_11	5447255	5447295
